pickup_year,pickup_month,pickup_day,pickup_dayofweek,pickup_time,pickup_location_code,dropoff_location_code,trip_distance,trip_length,fare_amount,fees_amount,tolls_amount,tip_amount,total_amount,payment_type
2016,1,20,3,2,4,3,10.59,1012,29.50,0.80,5.54,5.00,40.84,1
2016,1,20,3,2,2,4,17.20,2204,52.00,0.80,5.54,12.00,70.34,1
2016,1,20,3,2,4,3,11.50,2088,37.00,0.80,0.00,15.00,52.80,1
2016,1,20,3,2,4,3,10.09,2216,35.50,0.80,5.54,10.46,52.30,1
2016,1,20,3,2,3,4,8.24,1693,28.00,0.80,5.54,8.58,42.92,1
2016,1,20,3,2,3,6,3.41,923,13.50,0.80,0.00,2.00,16.30,1
2016,1,20,3,2,2,4,18.20,2828,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,2,3,4,10.40,3413,43.00,0.80,5.54,9.85,59.19,1
2016,1,20,3,2,4,2,16.89,3249,52.00,0.80,5.54,10.00,68.34,1
2016,1,20,3,2,3,4,8.60,1757,29.00,0.80,5.54,1.76,37.10,1
2016,1,20,3,2,2,1,27.50,3064,75.00,0.80,0.00,0.00,75.80,2
2016,1,20,3,2,4,3,10.50,1493,32.50,0.80,5.54,6.16,45.00,1
2016,1,20,3,2,4,3,10.32,1462,30.50,0.80,5.54,7.37,44.21,1
2016,1,20,3,2,3,4,8.80,1893,30.50,0.80,5.54,0.00,36.84,2
2016,1,20,3,2,3,4,9.50,2787,37.50,0.80,5.54,8.76,52.60,1
2016,1,20,3,2,3,1,7.40,1371,24.00,0.80,0.00,5.00,29.80,1
2016,1,20,3,2,3,4,8.76,1416,27.50,0.80,5.54,4.00,37.84,1
2016,1,20,3,2,2,2,0.00,3,2.50,0.80,0.00,0.00,3.30,3
2016,1,20,3,2,2,4,18.60,3100,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,2,4,3,9.21,1194,27.50,0.80,5.54,5.25,39.09,1
2016,1,20,3,2,2,6,15.00,1828,42.50,0.80,0.00,10.80,54.10,1
2016,1,20,3,2,4,3,9.95,1858,33.00,0.80,5.54,0.00,39.34,2
2016,1,20,3,2,4,3,9.50,1051,27.00,0.80,5.54,5.00,38.34,1
2016,1,20,3,2,4,3,11.93,1572,35.50,0.80,5.54,8.37,50.21,1
2016,1,20,3,2,4,3,11.40,1703,35.50,0.80,5.54,8.35,50.19,1
2016,1,20,3,2,4,3,8.38,1306,26.00,0.80,5.54,5.00,37.34,1
2016,1,20,3,2,2,4,19.10,4026,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,2,3,4,10.13,1832,32.50,0.80,5.54,7.77,46.61,1
2016,1,20,3,2,4,2,17.61,2838,52.00,0.80,0.00,10.56,63.36,1
2016,1,20,3,2,3,4,6.56,1434,24.50,0.80,5.54,6.17,37.01,1
2016,1,20,3,2,4,3,12.20,1682,36.50,0.80,5.54,8.56,51.40,1
2016,1,20,3,2,4,3,9.14,1022,26.50,0.80,5.54,6.57,39.41,1
2016,1,20,3,2,4,2,22.45,2766,52.00,0.80,5.54,14.58,72.92,1
2016,1,20,3,2,4,3,10.11,1608,31.50,0.80,5.54,9.46,47.30,1
2016,1,20,3,2,2,4,18.50,3051,52.00,0.80,0.00,1.20,54.00,1
2016,1,20,3,2,3,4,11.70,2804,41.50,0.80,5.54,9.55,57.39,1
2016,1,20,3,2,3,4,11.77,2802,40.50,0.80,5.54,9.37,56.21,1
2016,1,20,3,2,4,3,11.60,2149,39.00,0.80,5.54,11.30,56.64,1
2016,1,20,3,2,3,4,18.75,2322,53.00,0.80,5.54,14.84,74.18,1
2016,1,20,3,2,3,4,8.20,1429,27.50,0.80,5.54,6.75,40.59,1
2016,1,20,3,3,2,6,4.60,605,15.50,0.80,0.00,5.00,21.30,1
2016,1,20,3,3,4,3,11.02,1808,35.50,0.80,5.54,0.00,41.84,2
2016,1,20,3,3,4,2,15.70,2210,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,3,4,3,12.00,1511,35.00,0.80,5.54,7.00,48.34,1
2016,1,20,3,3,4,3,11.40,1400,33.00,0.80,5.54,4.00,43.34,1
2016,1,20,3,3,4,3,8.72,1083,26.50,0.80,5.54,6.57,39.41,1
2016,1,20,3,3,3,4,8.12,1231,26.00,0.80,5.54,8.08,40.42,1
2016,1,20,3,3,2,1,18.38,2177,50.50,0.80,0.00,0.00,51.30,2
2016,1,20,3,3,4,3,9.24,1491,29.50,0.80,5.54,7.17,43.01,1
2016,1,20,3,3,3,4,11.40,2232,37.00,0.80,5.54,0.00,43.34,2
2016,1,20,3,3,3,4,10.00,2406,36.00,0.80,5.54,5.00,47.34,1
2016,1,20,3,3,3,4,9.63,1715,31.50,0.80,5.54,7.57,45.41,1
2016,1,20,3,3,4,2,20.24,3155,52.00,0.80,5.54,14.58,72.92,1
2016,1,20,3,3,3,4,9.10,1244,28.00,0.80,5.54,0.00,34.34,2
2016,1,20,3,3,4,3,11.78,2210,40.00,0.80,5.54,9.27,55.61,1
2016,1,20,3,3,3,4,10.00,1827,31.50,0.80,0.00,0.00,32.30,2
2016,1,20,3,3,4,3,10.10,2222,36.00,0.80,5.54,4.00,46.34,1
2016,1,20,3,3,2,4,19.50,2307,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,3,4,3,10.10,1452,30.50,0.80,5.54,7.35,44.19,1
2016,1,20,3,3,4,3,9.55,1193,28.00,0.80,5.54,6.87,41.21,1
2016,1,20,3,3,2,6,14.05,1846,41.00,0.80,0.00,8.36,50.16,1
2016,1,20,3,3,3,4,10.73,39797,40.00,0.80,5.54,6.95,53.29,1
2016,1,20,3,3,3,4,7.81,1995,30.00,0.80,5.54,7.27,43.61,1
2016,1,20,3,3,3,4,9.27,1569,29.50,0.80,5.54,7.17,43.01,1
2016,1,20,3,3,2,4,17.15,2568,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,3,4,2,16.90,2824,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,3,2,4,17.15,3539,52.00,0.80,0.00,0.00,52.80,2
2016,1,20,3,3,3,4,11.90,1928,37.00,0.80,5.54,8.65,51.99,1
2016,1,20,3,3,3,1,7.47,1131,23.50,0.80,0.00,0.00,24.30,2
2016,1,20,3,3,4,3,9.60,1283,28.00,0.80,5.54,10.30,44.64,1
2016,1,20,3,3,4,3,9.87,2021,34.50,0.80,5.54,3.00,43.84,1
2016,1,20,3,3,3,4,8.92,911,25.00,0.80,5.54,0.00,31.34,2
2016,1,20,3,3,2,4,17.93,1963,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,3,3,4,9.40,1773,31.00,0.80,5.54,7.45,44.79,1
2016,1,20,3,3,2,1,13.70,2810,45.50,0.80,0.00,0.00,46.30,2
2016,1,20,3,3,4,3,10.50,2330,36.00,0.80,0.00,6.00,42.80,1
2016,1,20,3,3,2,6,15.80,2275,46.50,0.80,0.00,0.00,47.30,2
2016,1,20,3,3,3,4,10.96,2417,37.00,0.80,5.54,8.00,51.34,1
2016,1,20,3,3,4,3,9.70,2706,38.50,0.80,5.54,10.00,54.84,1
2016,1,20,3,3,2,6,13.68,1782,38.50,0.80,0.00,0.00,39.30,2
2016,1,20,3,3,3,4,9.00,1662,29.50,0.80,5.54,7.17,43.01,1
2016,1,20,3,3,2,4,17.49,2363,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,3,2,4,17.08,2982,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,3,2,0,19.90,2343,55.00,0.80,5.54,3.00,64.34,1
2016,1,20,3,3,3,4,8.60,1196,26.00,0.80,5.54,0.00,32.34,2
2016,1,20,3,3,4,3,8.54,891,24.00,0.80,5.54,6.07,36.41,1
2016,1,20,3,3,4,2,17.07,3691,52.00,0.80,0.00,10.56,63.36,1
2016,1,20,3,3,4,3,9.90,1945,34.00,0.80,5.54,10.05,50.39,1
2016,1,20,3,3,4,3,9.40,2121,34.00,0.80,0.00,6.95,41.75,1
2016,1,20,3,3,3,4,9.08,1873,31.50,0.80,5.54,7.57,45.41,1
2016,1,20,3,3,3,4,9.20,1671,30.00,0.80,5.54,7.26,43.60,1
2016,1,20,3,3,4,3,9.90,1679,31.00,0.80,5.54,7.47,44.81,1
2016,1,20,3,3,4,2,16.38,2954,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,3,3,4,11.75,2031,36.00,0.80,5.54,8.47,50.81,1
2016,1,20,3,3,3,4,9.90,1330,28.50,0.80,5.54,0.00,34.84,2
2016,1,20,3,3,4,3,10.50,1852,33.50,0.80,5.54,7.95,47.79,1
2016,1,20,3,3,3,4,10.90,1631,31.50,0.80,0.00,0.00,32.30,2
2016,1,20,3,3,4,2,17.11,4430,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,3,4,3,10.10,1583,30.00,0.80,5.54,7.27,43.61,1
2016,1,20,3,3,4,3,9.80,1747,30.00,0.80,5.54,0.00,36.34,2
2016,1,20,3,3,3,4,9.45,1906,31.50,0.80,5.54,7.57,45.41,1
2016,1,20,3,3,2,1,25.95,2934,71.00,0.80,0.00,0.00,71.80,2
2016,1,20,3,3,4,2,16.54,5049,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,3,2,4,19.60,5064,52.00,0.80,0.00,0.00,52.80,2
2016,1,20,3,3,4,2,16.47,4814,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,3,3,1,10.90,2432,35.00,0.80,0.00,10.70,46.50,1
2016,1,20,3,3,4,3,9.60,2597,36.00,0.80,5.54,8.47,50.81,1
2016,1,20,3,3,2,4,18.40,2544,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,3,2,4,16.80,2255,52.00,0.80,5.54,8.00,66.34,1
2016,1,20,3,3,2,4,17.26,2451,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,3,2,4,19.28,3255,52.00,0.80,5.54,14.58,72.92,1
2016,1,20,3,3,4,2,17.10,4765,52.00,0.80,0.00,10.56,63.36,1
2016,1,20,3,3,3,4,14.32,1983,40.00,0.80,5.54,11.58,57.92,1
2016,1,20,3,3,4,3,8.00,1111,24.00,0.80,5.54,6.05,36.39,1
2016,1,20,3,3,3,4,13.01,2165,39.50,0.80,5.54,9.17,55.01,1
2016,1,20,3,3,2,1,10.70,1560,31.50,0.80,0.00,0.00,32.30,2
2016,1,20,3,3,3,1,18.40,4096,61.00,0.80,0.00,0.00,61.80,1
2016,1,20,3,3,2,4,20.24,3359,52.00,0.80,5.54,17.50,75.84,1
2016,1,20,3,3,4,2,17.00,4330,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,3,4,3,11.51,1574,33.50,0.80,5.54,0.00,39.84,1
2016,1,20,3,3,2,4,17.34,2352,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,3,4,3,16.19,2394,45.50,0.80,5.54,10.37,62.21,1
2016,1,20,3,3,4,3,12.26,2112,37.50,0.80,5.54,8.77,52.61,1
2016,1,20,3,3,3,4,11.19,1874,34.00,0.80,5.54,6.66,47.00,1
2016,1,20,3,3,4,3,10.20,2994,39.00,0.80,0.00,7.95,47.75,1
2016,1,20,3,3,3,4,8.79,1281,26.50,0.80,5.54,0.00,32.84,2
2016,1,20,3,3,3,4,8.20,854,23.00,0.80,5.54,5.86,35.20,1
2016,1,20,3,3,4,3,9.27,1781,29.50,0.80,5.54,7.17,43.01,1
2016,1,20,3,3,4,3,9.86,2038,31.50,0.80,5.54,7.57,45.41,1
2016,1,20,3,3,2,4,14.98,3439,52.00,0.80,0.00,10.56,63.36,1
2016,1,20,3,3,4,3,10.20,2333,35.00,0.80,0.00,8.95,44.75,1
2016,1,20,3,3,4,3,10.47,2267,34.00,0.80,0.00,5.25,40.05,1
2016,1,20,3,3,3,6,1.10,262,5.50,0.80,0.00,0.00,6.30,2
2016,1,20,3,3,3,4,10.33,1954,33.00,0.80,5.54,11.80,51.14,1
2016,1,20,3,3,3,4,9.65,1524,29.50,0.80,5.54,0.00,35.84,2
2016,1,20,3,3,4,2,16.20,4348,52.00,0.80,5.54,10.00,68.34,1
2016,1,20,3,3,3,4,8.00,882,23.00,0.80,5.54,5.85,35.19,1
2016,1,20,3,3,4,2,20.80,2979,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,3,2,4,17.36,2761,52.00,0.80,5.54,14.58,72.92,1
2016,1,20,3,3,3,4,10.75,2941,41.00,0.80,5.54,14.20,61.54,1
2016,1,20,3,3,3,4,11.80,1858,35.50,1.80,5.54,5.00,47.84,1
2016,1,20,3,3,2,6,4.10,410,13.00,0.80,0.00,0.00,13.80,3
2016,1,20,3,3,2,4,18.82,3298,52.00,0.80,5.54,5.00,63.34,1
2016,1,20,3,3,6,3,4.14,748,14.00,0.80,0.00,3.70,18.50,1
2016,1,20,3,3,2,2,0.00,11,2.50,0.80,0.00,0.00,3.30,3
2016,1,20,3,3,2,4,18.38,3358,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,3,3,4,9.50,1783,30.50,0.80,5.54,9.20,46.04,1
2016,1,20,3,3,4,2,21.54,4259,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,3,3,4,11.50,2732,38.00,0.80,5.54,11.05,55.39,1
2016,1,20,3,3,3,4,11.00,2186,36.00,0.80,5.54,8.45,50.79,1
2016,1,20,3,3,3,4,8.90,2244,31.00,1.80,5.54,5.00,43.34,1
2016,1,20,3,3,4,2,17.50,2807,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,3,3,4,9.50,2683,34.50,0.80,0.00,7.05,42.35,1
2016,1,20,3,3,2,4,18.68,3148,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,3,3,4,9.42,2089,32.50,0.80,5.54,11.65,50.49,1
2016,1,20,3,3,2,4,17.50,2878,52.00,0.80,5.54,10.66,69.00,1
2016,1,20,3,3,3,4,9.80,1893,31.00,1.80,5.54,7.65,45.99,1
2016,1,20,3,3,2,1,10.40,2040,33.50,1.80,0.00,7.05,42.35,1
2016,1,20,3,3,3,4,7.90,1850,28.00,1.80,5.54,0.00,35.34,2
2016,1,20,3,4,2,6,14.56,2234,42.50,1.80,0.00,8.86,53.16,1
2016,1,20,3,4,3,4,11.29,2781,38.50,1.80,5.54,11.46,57.30,1
2016,1,20,3,4,3,6,10.90,1834,31.00,1.80,0.00,6.55,39.35,1
2016,1,20,3,4,3,4,8.40,1635,27.50,1.80,5.54,5.00,39.84,1
2016,1,20,3,4,2,2,0.00,9,5.50,0.80,0.00,0.00,6.30,1
2016,1,20,3,4,2,4,17.50,2982,52.00,0.80,5.54,14.55,72.89,1
2016,1,20,3,4,2,4,18.60,3668,52.00,0.80,0.00,0.00,52.80,2
2016,1,20,3,4,2,1,9.50,1298,28.50,1.80,0.00,0.00,30.30,3
2016,1,20,3,4,4,2,16.40,3881,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,4,2,4,18.55,3350,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,4,3,4,13.30,2709,42.00,1.80,5.54,14.80,64.14,1
2016,1,20,3,4,2,1,17.50,1819,48.00,1.80,0.00,9.95,59.75,1
2016,1,20,3,4,2,6,7.60,1287,23.00,1.80,0.00,0.00,24.80,1
2016,1,20,3,4,2,6,14.50,2962,48.00,1.80,0.00,0.00,49.80,2
2016,1,20,3,4,3,1,11.00,3226,40.50,1.80,0.00,8.45,50.75,1
2016,1,20,3,4,3,4,7.99,1600,26.50,1.80,5.54,0.00,33.84,2
2016,1,20,3,4,2,6,6.98,1977,26.00,1.80,0.00,0.00,27.80,2
2016,1,20,3,4,4,3,9.67,2808,36.50,1.80,0.00,9.58,47.88,1
2016,1,20,3,4,4,3,11.19,1674,31.50,1.80,5.54,7.77,46.61,1
2016,1,20,3,4,2,1,12.39,3160,45.00,1.80,0.00,0.00,46.80,2
2016,1,20,3,4,3,4,11.03,2061,33.00,1.80,5.54,8.07,48.41,1
2016,1,20,3,4,2,4,18.40,3887,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,4,2,4,17.34,3749,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,4,3,6,8.30,1188,24.00,1.80,0.00,3.75,29.55,1
2016,1,20,3,4,2,1,17.47,4347,59.50,1.80,0.00,0.00,61.30,2
2016,1,20,3,4,3,4,9.84,2108,31.50,1.80,5.54,7.77,46.61,1
2016,1,20,3,4,2,6,3.70,632,12.50,1.80,0.00,0.00,14.30,2
2016,1,20,3,4,3,4,7.69,1630,26.00,1.80,5.54,6.67,40.01,1
2016,1,20,3,4,2,4,17.59,3248,52.00,0.80,5.54,14.58,72.92,1
2016,1,20,3,4,4,3,11.10,2382,35.00,1.80,5.54,12.70,55.04,1
2016,1,20,3,4,3,4,8.57,1820,28.50,1.80,5.54,7.17,43.01,1
2016,1,20,3,4,2,4,18.80,3706,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,4,3,1,7.45,1691,24.50,1.80,0.00,5.26,31.56,1
2016,1,20,3,4,4,3,9.35,1726,29.00,1.80,5.54,10.90,47.24,1
2016,1,20,3,4,3,4,10.40,2331,33.50,1.80,5.54,0.00,40.84,1
2016,1,20,3,4,3,4,13.10,2688,42.00,1.80,5.54,12.30,61.64,1
2016,1,20,3,4,3,4,10.20,2800,37.00,1.80,0.00,7.75,46.55,1
2016,1,20,3,4,3,4,14.80,2676,43.00,1.80,5.54,10.05,60.39,1
2016,1,20,3,4,6,3,5.50,1756,22.50,1.80,0.00,4.85,29.15,1
2016,1,20,3,4,4,2,19.40,4733,52.00,0.80,0.00,0.00,52.80,2
2016,1,20,3,4,4,2,13.10,3774,52.00,0.80,0.00,1.00,53.80,1
2016,1,20,3,4,4,3,10.19,2341,33.50,1.80,5.54,8.17,49.01,1
2016,1,20,3,4,2,4,17.93,3850,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,4,2,4,17.90,4133,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,4,4,2,16.95,4548,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,4,2,2,0.00,6,52.00,0.80,0.00,10.55,63.35,1
2016,1,20,3,4,2,4,17.24,2672,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,4,3,4,7.70,1357,24.00,1.80,5.54,4.00,35.34,1
2016,1,20,3,4,4,3,10.60,2512,35.00,1.80,5.54,8.47,50.81,1
2016,1,20,3,4,3,4,10.05,3011,39.50,1.80,5.54,14.05,60.89,1
2016,1,20,3,4,4,2,18.73,6029,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,4,3,4,11.60,2340,37.00,1.80,5.54,11.05,55.39,1
2016,1,20,3,4,2,6,14.26,2290,42.00,1.80,0.00,0.00,43.80,2
2016,1,20,3,4,2,1,15.30,2633,46.00,1.80,0.00,3.00,50.80,1
2016,1,20,3,4,3,4,7.65,1329,24.50,1.80,5.54,5.16,37.00,1
2016,1,20,3,4,3,4,10.66,2475,36.50,1.80,5.54,10.96,54.80,1
2016,1,20,3,4,2,4,18.97,2553,52.00,0.80,5.54,17.50,75.84,1
2016,1,20,3,4,3,4,9.00,1163,26.00,1.80,5.54,3.00,36.34,1
2016,1,20,3,4,2,1,22.61,2511,60.50,1.80,0.00,12.46,74.76,1
2016,1,20,3,4,2,4,20.30,2233,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,4,4,2,16.05,3801,52.00,0.80,0.00,10.56,63.36,1
2016,1,20,3,4,3,4,10.82,1776,32.50,1.80,5.54,7.97,47.81,1
2016,1,20,3,4,2,1,16.40,2992,49.50,1.80,0.00,0.00,51.30,2
2016,1,20,3,4,3,4,9.23,1361,27.00,1.80,5.54,6.87,41.21,1
2016,1,20,3,4,3,4,10.63,1886,34.00,1.80,5.54,10.34,51.68,1
2016,1,20,3,4,3,4,12.50,2097,38.00,1.80,5.54,0.00,45.34,2
2016,1,20,3,4,3,4,8.80,2055,30.50,1.80,0.00,6.45,38.75,1
2016,1,20,3,4,3,4,7.90,1320,25.00,1.80,5.54,6.47,38.81,1
2016,1,20,3,4,3,4,10.30,2319,35.00,1.80,5.54,8.45,50.79,1
2016,1,20,3,4,3,6,5.60,1147,19.50,1.80,0.00,0.00,21.30,2
2016,1,20,3,4,2,4,20.14,2241,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,4,3,6,4.00,904,15.50,1.80,0.00,3.45,20.75,1
2016,1,20,3,4,3,4,9.70,1006,27.00,1.80,5.54,8.55,42.89,1
2016,1,20,3,4,3,4,9.50,1813,31.00,1.80,5.54,7.67,46.01,1
2016,1,20,3,4,2,4,18.60,2807,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,4,3,1,11.00,2532,37.50,1.80,0.00,6.00,45.30,1
2016,1,20,3,4,2,4,16.70,1976,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,4,2,0,29.16,3526,79.50,1.80,8.08,15.62,105.00,1
2016,1,20,3,4,3,7,22.95,2871,62.50,1.80,11.08,15.08,90.46,1
2016,1,20,3,4,2,4,19.21,2098,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,4,3,4,8.04,1275,25.00,1.80,5.54,4.85,37.19,1
2016,1,20,3,4,3,1,13.21,1869,38.00,1.80,0.00,0.00,39.80,2
2016,1,20,3,4,3,4,10.40,1262,30.00,1.80,5.54,0.25,37.59,1
2016,1,20,3,4,3,4,8.65,1362,27.50,1.80,5.54,5.00,39.84,1
2016,1,20,3,4,2,1,20.72,2436,56.00,1.80,0.00,14.45,72.25,1
2016,1,20,3,4,3,6,4.05,715,13.50,1.80,0.00,0.00,15.30,2
2016,1,20,3,4,3,4,8.82,1094,26.00,1.80,5.54,5.00,38.34,1
2016,1,20,3,4,2,4,19.46,2447,52.00,0.80,0.00,0.00,52.80,2
2016,1,20,3,4,4,3,10.20,1282,29.50,1.30,5.54,9.05,45.39,1
2016,1,20,3,4,2,4,19.80,2436,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,4,3,4,10.10,1508,31.50,1.30,0.00,6.56,39.36,1
2016,1,20,3,4,2,4,17.70,1970,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,5,3,3,0.10,549,7.00,1.80,0.00,0.00,8.80,2
2016,1,20,3,5,3,4,8.11,1151,25.50,1.30,5.54,8.08,40.42,1
2016,1,20,3,5,3,4,10.10,1604,31.00,1.30,5.54,6.00,43.84,1
2016,1,20,3,5,2,1,6.40,622,19.00,1.80,0.00,0.00,20.80,2
2016,1,20,3,5,3,4,10.40,1744,32.50,1.30,5.54,5.90,45.24,1
2016,1,20,3,5,3,4,8.60,1075,25.50,1.30,0.00,0.00,26.80,2
2016,1,20,3,5,2,4,18.93,2294,52.00,0.80,5.54,10.00,68.34,1
2016,1,20,3,5,2,4,18.80,1738,52.00,0.80,5.54,14.55,72.89,1
2016,1,20,3,5,2,1,12.14,1900,36.50,1.30,0.00,0.00,37.80,2
2016,1,20,3,5,3,4,8.95,1178,26.50,1.30,5.54,8.34,41.68,1
2016,1,20,3,5,2,4,16.20,1534,52.00,0.80,5.54,11.67,70.01,1
2016,1,20,3,5,2,6,21.38,1604,56.00,1.30,0.00,0.00,57.30,2
2016,1,20,3,5,3,4,9.50,1225,28.00,1.30,5.54,8.70,43.54,1
2016,1,20,3,5,2,4,18.70,2010,52.00,0.80,5.54,11.65,69.99,1
2016,1,20,3,5,3,1,6.80,648,20.00,1.30,0.00,4.26,25.56,1
2016,1,20,3,5,2,6,15.03,1340,40.50,1.30,0.00,8.36,50.16,1
2016,1,20,3,5,3,4,9.67,1465,29.00,1.30,5.54,10.75,46.59,1
2016,1,20,3,5,3,4,8.10,879,23.50,1.30,5.54,6.05,36.39,1
2016,1,20,3,5,3,4,9.81,1404,29.50,1.30,5.54,9.08,45.42,1
2016,1,20,3,5,2,2,0.00,3,15.00,0.80,0.00,0.00,15.80,1
2016,1,20,3,5,2,4,19.59,11073,52.00,0.80,0.00,10.56,63.36,1
2016,1,20,3,5,2,1,11.30,1914,35.50,1.30,0.00,7.35,44.15,1
2016,1,20,3,5,2,4,18.44,2084,52.00,0.80,5.54,8.00,66.34,1
2016,1,20,3,5,2,6,7.66,1009,22.50,1.30,0.00,4.76,28.56,1
2016,1,20,3,5,2,4,20.80,1733,52.00,0.80,0.00,0.00,52.80,1
2016,1,20,3,5,2,0,15.90,1468,43.00,1.30,5.54,0.00,49.84,2
2016,1,20,3,5,3,6,6.90,1130,22.00,1.30,0.00,5.80,29.10,1
2016,1,20,3,5,3,4,18.00,1987,51.00,1.30,5.54,11.55,69.39,1
2016,1,20,3,5,2,4,19.55,2117,52.00,0.80,0.00,10.56,63.36,1
2016,1,20,3,5,3,1,11.73,1835,37.00,1.30,0.00,7.66,45.96,1
2016,1,20,3,5,2,1,13.81,2299,42.00,1.30,0.00,8.00,51.30,1
2016,1,20,3,5,2,6,7.30,889,22.00,1.30,0.00,3.00,26.30,1
2016,1,20,3,5,3,4,8.48,1441,27.50,1.30,5.54,6.87,41.21,1
2016,1,20,3,5,2,6,16.35,1332,44.00,1.30,0.00,9.06,54.36,1
2016,1,20,3,5,2,4,16.14,1546,52.00,0.80,5.54,0.00,58.34,2
2016,1,20,3,5,3,4,10.96,1149,30.50,1.30,5.54,7.47,44.81,1
2016,1,20,3,5,2,4,17.50,1486,52.00,0.80,5.54,0.00,58.34,1
2016,1,20,3,5,2,4,19.60,1913,52.00,0.80,5.54,8.75,67.09,1
2016,1,20,3,5,2,4,18.90,1953,52.00,0.80,0.00,0.00,52.80,2
2016,1,20,3,5,2,6,12.60,1164,35.00,1.30,0.00,0.00,36.30,2
2016,1,20,3,5,2,4,18.15,1755,52.00,0.80,5.54,5.00,63.34,1
2016,1,20,3,5,2,6,9.71,996,27.00,1.30,0.00,0.00,28.30,2
2016,1,20,3,5,3,4,9.50,1317,28.50,1.30,5.54,7.05,42.39,1
2016,1,20,3,5,3,6,4.41,632,14.50,1.30,0.00,0.00,15.80,2
2016,1,20,3,5,2,6,15.54,1683,42.00,1.30,0.00,0.00,43.30,2
2016,1,20,3,5,2,1,10.79,1582,33.00,1.30,0.00,0.00,34.30,2
2016,1,20,3,5,3,4,10.20,1508,31.50,1.30,5.54,7.65,45.99,1
2016,1,20,3,5,3,4,11.20,1312,32.50,1.30,5.54,0.00,39.34,2
2016,1,20,3,5,3,4,10.25,1439,30.00,1.30,5.54,7.37,44.21,1
2016,1,20,3,5,2,4,18.00,1935,52.00,0.80,5.54,5.00,63.34,1
2016,1,20,3,5,2,1,11.73,1631,35.00,1.30,0.00,9.08,45.38,1
2016,1,20,3,5,3,4,8.30,1599,27.50,1.30,0.00,0.00,28.80,2
2016,1,20,3,5,3,6,4.00,684,14.00,1.30,0.00,3.82,19.12,1
2016,1,20,3,5,2,1,11.10,1668,33.50,1.30,0.00,8.70,43.50,1
2016,1,20,3,5,3,4,9.76,1280,29.00,1.30,5.54,7.17,43.01,1
2016,1,20,3,5,2,1,20.10,1623,53.50,1.30,0.00,10.00,64.80,1
2016,1,20,3,5,2,4,18.10,2028,52.00,0.80,0.00,10.55,63.35,1
2016,1,20,3,5,3,4,9.10,801,25.00,1.30,5.54,5.00,36.84,1
2016,1,20,3,5,3,4,12.14,1941,38.00,1.30,5.54,0.00,44.84,2
2016,1,20,3,5,3,1,10.10,1216,29.00,1.30,0.00,0.00,30.30,2
2016,1,20,3,5,2,4,17.72,1631,52.00,0.80,0.00,10.56,63.36,1
2016,1,20,3,5,2,6,11.31,982,31.50,1.30,0.00,6.56,39.36,1
2016,1,20,3,5,3,4,10.53,1512,32.00,1.30,0.00,0.00,33.30,2
2016,1,21,4,0,3,1,7.30,659,21.00,1.30,0.00,3.35,25.65,1
2016,1,21,4,0,2,4,17.63,1442,52.00,0.80,5.54,0.00,58.34,1
